POS,Name,First Name,Last Name,ORG,HT,WT,B,T,VAL,CTM,CFR,CYear,CEra,ST,CID,Tier,Title,L10,VAR,VLvl,BABIP,GAP,POW,EYE,K's,BA vL,GAP vL,POW vL,EYE vL,K vL,BA vR,GAP vR,POW vR,EYE vR,K vR,BUN,BFH,BBT,GBT,FBT,STU,CON,PBABIP,HRA,STU vL,CON vL,PBABIP vL,HRA vL,STU vR,CON vR,PBABIP vR,HRA vR,FB,CH,CB,SL,SI,SP,CT,FO,CC,SC,KC,KN,PIT,G/F,VELO,Slot,PT,STM,HLD,C ABI,C FRM,C ARM,IF RNG,IF ERR,IF ARM,TDP,OF RNG,OF ERR,OF ARM,P,C,1B,2B,3B,SS,LF,CF,RF,P Pot,C Pot,1B Pot,2B Pot,3B Pot,SS Pot,LF Pot,CF Pot,RF Pot,SPE,SR,STE,RUN,G,GS,PA,AB,H,1B_1,2B_1,3B_1,HR,RBI,R,BB,IBB,HP,SH,SF,CI,K,GIDP,RC,WPA,wRC,wRAA,WAR,PI/PA,SB,CS,wSB,UBR,G_1,GS_1,W,L,HLD_1,SD,MD,IP,BF,AB_1,1B_2,2B_2,3B_2,HR_1,R_1,ER,BB_1,IBB_1,K_1,HP_1,SH_1,SF_1,WP,BK,CI_1,DP,GF,IR,IRS,pLi,PI,GB,FB_1,SB_1,CS_1,WPA_1,WAR_1,rWAR,SIERA,G_2,GS_2,TC,A,PO,E,DP_1,TP,RNG,ZR,EFF,SBA,RTO,IP_1,PB,CER,BIZ-R,BIZ-Rm,BIZ-L,BIZ-Lm,BIZ-E,BIZ-Em,BIZ-U,BIZ-Um,BIZ-Z,BIZ-Zm,FRM,ARM
SP,Barney Brown,Barney,Brown,Shadow Ball Kings TTC,5' 11',160 lbs,L,L,93,New York Black Yankees,NYBY,1937,1921-1945,,84528,Diamond,Negro League Star  SP Barney Brown  NYBY  1937,0,N,0,83,73,82,87,73,69,61,61,86,61,88,77,88,88,77,58,29,Normal,Spray,Normal,85,89,87,97,84,93,55,105,85,88,97,95,84,117,88,-,-,-,-,-,-,84,-,-,4,NEU,89-91,3/4,Normal,66,60,-,-,-,29,53,36,25,72,59,59,84,-,-,-,-,-,79,57,72,84,-,-,-,-,-,79,57,72,38,3,11,28,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.00,0,-0.0,0.0,0.00,0,0,0.0,0.0,50,0,0,0,0,0,0,32.0,148,143,34,10,0,4,24,23,4,0,27,0,1,0,1,0,0,3,0,18,5,0.53,0,34,31,0,0,0.0,0.3,-0.7,3.61,52,0,11,3,5,3,0,0,0.92,-0.9,.644,5,1,78.2,0,0,4,2,1,1,0,0,0,0,0,0,-0.3,0.0
SP,Dave Brown,Dave,Brown,Shadow Ball Kings TTC,5' 11',165 lbs,L,L,89,Chicago American Giants,CAG,1919,2026,,84506,Gold,Negro League Star  SP Dave Brown  CAG  1919,0,N,0,23,59,3,62,36,23,58,3,62,36,24,60,4,63,37,43,13,Normal,Spray,Pull,103,79,80,92,106,81,80,94,102,79,81,92,80,127,100,-,104,-,-,-,-,-,-,-,4,NEU,88-90,3/4,Normal,83,60,1,1,1,29,26,27,25,53,59,65,64,-,-,-,-,-,-,-,56,64,-,-,-,-,-,-,-,56,8,4,6,28,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.00,0,-0.0,0.0,0.00,0,0,0.0,0.0,52,0,0,0,0,0,0,24.2,96,89,15,3,0,1,6,5,5,0,29,1,0,1,1,0,0,0,0,14,2,1.18,0,16,26,0,0,0.0,0.7,0.8,2.14,66,0,11,8,3,0,0,0,1.31,0.3,1.073,5,1,75.2,0,0,7,7,1,1,0,0,0,0,0,0,-0.4,0.0
SP,Kevin Brown,Kevin,Brown,Durham Los Toros,6' 4',195 lbs,R,R,100,Florida Marlins,FLA,1996,1993-2004,,85401,Perfect,Played Where? - Historical All-Star  SP Kevin Brown  FLO  1996,0,N,0,7,28,3,36,17,8,19,5,43,24,7,31,3,34,15,48,58,Normal,Normal,Normal,87,118,124,126,83,117,127,131,90,120,121,121,85,-,93,84,95,117,-,-,-,-,-,-,5,EX GB,90-92,OTT,GB'er,94,60,-,-,-,35,20,25,22,10,3,3,64,-,-,-,-,-,-,-,-,64,-,-,-,-,-,-,-,-,6,5,6,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.00,0,-0.0,0.0,0.00,0,0,0.0,0.0,5,5,0,0,0,0,0,13.1,57,53,9,3,1,0,8,6,3,0,13,1,0,0,0,0,0,1,0,0,0,1.12,0,15,11,0,0,0.0,0.5,0.0,3.32,5,5,6,3,3,0,0,0,2.22,0.2,1.073,4,1,24.1,0,0,3,3,1,1,0,0,0,0,0,0,0.0,0.0
SP,Kevin Brown,Kevin,Brown,Morgan Hill Vaqueros - TBD,6' 4',195 lbs,R,R,100,Florida Marlins,FLA,1996,1993-2004,,85401,Perfect,Played Where? - Historical All-Star  SP Kevin Brown  FLO  1996,0,N,0,7,28,3,36,17,8,19,5,43,24,7,31,3,34,15,48,58,Normal,Normal,Normal,87,118,124,126,83,117,127,131,90,120,121,121,85,-,93,84,95,117,-,-,-,-,-,-,5,EX GB,90-92,OTT,GB'er,94,60,-,-,-,35,20,25,22,10,3,3,64,-,-,-,-,-,-,-,-,64,-,-,-,-,-,-,-,-,6,5,6,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.00,0,-0.0,0.0,0.00,0,0,0.0,0.0,14,14,0,0,0,0,0,39.2,176,161,35,12,1,2,17,17,13,0,32,1,1,0,1,1,0,3,0,0,0,1.09,0,47,31,0,0,0.0,0.9,0.9,4.17,14,14,28,18,9,1,0,0,2.75,0.8,.960,8,4,88.1,0,0,20,16,4,2,2,2,1,1,0,0,0.0,0.0
SP,Kevin Brown,Kevin,Brown,Winnipeg Brew Jays - HotL,6' 4',195 lbs,R,R,100,Florida Marlins,FLA,1996,1993-2004,,85401,Perfect,Played Where? - Historical All-Star  SP Kevin Brown  FLO  1996,0,N,0,7,28,3,36,17,8,19,5,43,24,7,31,3,34,15,48,58,Normal,Normal,Normal,87,118,124,126,83,117,127,131,90,120,121,121,85,-,93,84,95,117,-,-,-,-,-,-,5,EX GB,90-92,OTT,GB'er,94,60,-,-,-,35,20,25,22,10,3,3,64,-,-,-,-,-,-,-,-,64,-,-,-,-,-,-,-,-,6,5,6,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.00,0,-0.0,0.0,0.00,0,0,0.0,0.0,35,35,0,0,0,0,0,102.1,435,390,70,19,4,4,30,30,36,0,79,5,0,4,2,0,0,6,0,0,0,0.96,0,120,95,0,0,0.0,2.4,4.0,4.26,35,35,47,27,20,0,2,0,1.88,3.8,1.033,22,11,225.1,0,0,21,19,9,9,1,1,1,0,0,0,-0.0,0.0
SP,Kevin Brown,Kevin,Brown,Southside Hitmen - HOTL,6' 4',195 lbs,R,R,100,Florida Marlins,FLA,1996,1993-2004,,85401,Perfect,Played Where? - Historical All-Star  SP Kevin Brown  FLO  1996,0,N,0,7,28,3,36,17,8,19,5,43,24,7,31,3,34,15,48,58,Normal,Normal,Normal,87,118,124,126,83,117,127,131,90,120,121,121,85,-,93,84,95,117,-,-,-,-,-,-,5,EX GB,90-92,OTT,GB'er,94,60,-,-,-,35,20,25,22,10,3,3,64,-,-,-,-,-,-,-,-,64,-,-,-,-,-,-,-,-,6,5,6,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.00,0,-0.0,0.0,0.00,0,0,0.0,0.0,36,36,0,0,0,0,0,107.0,451,404,69,25,1,7,42,40,44,2,74,0,1,2,3,0,0,13,0,0,0,0.96,0,124,102,0,0,0.0,1.7,2.8,4.66,36,36,28,13,15,0,0,0,1.09,1.0,1.073,19,7,231.0,0,0,11,8,4,3,2,2,0,0,0,0,-0.4,0.0
SP,Kevin Brown,Kevin,Brown,Oxford Rebels TBD,6' 4',195 lbs,R,R,100,Florida Marlins,FLA,1996,1993-2004,,85401,Perfect,Played Where? - Historical All-Star  SP Kevin Brown  FLO  1996,0,N,0,7,28,3,36,17,8,19,5,43,24,7,31,3,34,15,48,58,Normal,Normal,Normal,87,118,124,126,83,117,127,131,90,120,121,121,85,-,93,84,95,117,-,-,-,-,-,-,5,EX GB,90-92,OTT,GB'er,94,60,-,-,-,35,20,25,22,10,3,3,64,-,-,-,-,-,-,-,-,64,-,-,-,-,-,-,-,-,6,5,6,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.00,0,-0.0,0.0,0.00,0,0,0.0,0.0,35,35,0,0,0,0,0,101.1,424,392,69,15,2,11,44,42,28,0,69,1,1,2,6,0,0,5,0,0,0,1.01,0,123,102,0,0,0.0,1.3,2.2,4.33,35,35,44,21,22,1,1,0,1.71,2.1,1.022,17,8,226.0,0,0,18,16,7,5,0,0,0,0,0,0,0.7,0.0
SP,Kevin Brown,Kevin,Brown,False Hustle,6' 4',195 lbs,R,R,100,Florida Marlins,FLA,1996,1993-2004,,85401,Perfect,Played Where? - Historical All-Star  SP Kevin Brown  FLO  1996,0,N,0,7,28,3,36,17,8,19,5,43,24,7,31,3,34,15,48,58,Normal,Normal,Normal,87,118,124,126,83,117,127,131,90,120,121,121,85,-,93,84,95,117,-,-,-,-,-,-,5,EX GB,90-92,OTT,GB'er,94,60,-,-,-,35,20,25,22,10,3,3,64,-,-,-,-,-,-,-,-,64,-,-,-,-,-,-,-,-,6,5,6,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.00,0,-0.0,0.0,0.00,0,0,0.0,0.0,33,33,0,0,0,0,0,90.2,403,367,68,28,5,8,58,54,33,0,54,1,0,2,3,1,0,10,0,0,0,1.10,0,127,75,0,0,0.0,1.0,0.1,4.93,33,33,39,21,17,1,1,0,1.72,-1.3,.976,19,4,198.2,0,0,18,15,11,6,1,0,0,0,0,0,-0.9,0.0
SP,Walker Buehler,Walker,Buehler,Cerveira Stags,6' 2',185 lbs,R,R,100,Los Angeles Dodgers,LAD,2021,2015+,ME,83892,Perfect,Live Collection Reward - Historical All-Star  SP Walker Buehler  LAD  2021,0,N,0,1,6,1,7,1,1,9,1,4,1,1,5,1,8,1,47,23,Normal,Normal,Normal,85,93,122,115,78,81,116,119,90,104,127,114,98,79,72,84,85,-,77,-,-,-,-,-,6,GB,95-97,3/4,GB'er,69,38,-,-,-,34,20,26,23,10,2,8,64,-,-,-,-,-,-,-,-,64,-,-,-,-,-,-,-,-,21,4,6,37,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.00,0,-0.0,0.0,0.00,0,0,0.0,0.0,3,0,0,0,0,0,0,2.0,13,11,3,2,0,1,5,5,2,0,2,0,0,0,0,0,0,1,0,4,3,0.52,0,2,1,0,0,0.0,-0.1,-0.4,5.43,3,0,1,1,0,0,0,0,1.50,0.1,1.073,0,0,6.0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0
SP,Walker Buehler,Walker,Buehler,Winona Lake PitVipers,6' 2',185 lbs,R,R,100,Los Angeles Dodgers,LAD,2021,2015+,ME,83892,Perfect,Live Collection Reward - Historical All-Star  SP Walker Buehler  LAD  2021,0,N,0,1,6,1,7,1,1,9,1,4,1,1,5,1,8,1,47,23,Normal,Normal,Normal,85,93,122,115,78,81,116,119,90,104,127,114,98,79,72,84,85,-,77,-,-,-,-,-,6,GB,95-97,3/4,GB'er,69,38,-,-,-,34,20,26,23,10,2,8,64,-,-,-,-,-,-,-,-,64,-,-,-,-,-,-,-,-,21,4,6,37,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.00,0,-0.0,0.0,0.00,0,0,0.0,0.0,35,11,0,0,0,0,0,40.1,176,155,28,6,2,2,21,18,15,0,23,5,0,1,3,2,0,3,0,3,0,0.88,0,42,49,0,0,0.0,0.3,0.4,5.06,37,11,20,12,7,1,0,0,1.74,0.1,.976,19,6,98.0,0,0,13,11,1,0,0,0,0,0,0,0,-0.8,0.0
